CODICESCUOLA,SITOWEBSCUOLA,SITOWEBSCUOLA_FIX
PATD01101P,www.iislercarafriddi.it,https://www.iislercarafriddi.it
MIRC094019,www.bertarelliferraris.gov.it,https://www.bertarelliferraris.edu.it
FIRI023019,www.chinochini.it,https://www.chinochini.it
VTPC010003,www.liceoburatti.edu.it,https://www.liceoburatti.edu.it/it/
CARA011017,www.iisbeccaria.it,https://www.iisbeccaria.it
NARH09002T,www.alberghieroviviani.gov.it,https://www.alberghieroviviani.edu.it
NATN079012,www.istitutopertini.net,https://www.istitutopertini.net
BLTD020002,www.istitutocalvibelluno.gov.it,https://istitutocalvibelluno.edu.it/
SARH05702L,www.iispiranesi.gov.it,https://www.iispiranesi.edu.it
LUPS01901X,www.liceochinimichelangelo.gov.it,https://www.liceochinimichelangelo.edu.it
MCRI05001Q,ipiapocognoni.gov.it,https://www.ipiapocognoni.edu.it
PSRI007012,www.omnicomprensivourbania.gov.it,https://www.omnicomprensivourbania.edu.it
VRPM01000L,www.liceomontanari.gov.it,https://www.liceomontanari.edu.it
LEPM01000Q,www.liceosicilianilecce.edu.it,https://www.liceosicilianilecce.edu.it
VETD00401D,www.iisluzzatti.it,https://iisluzzatti.it/
BGPM024011,www.liceofederici.it,https://www.liceofederici.it
REPS03000B,www.liceomoro.gov.it,https://liceomoro.edu.it/
CZTF010008,www.ittsscalfaro.edu.it,https://www.ittsscalfaro.edu.it
VIRI03002Q,www.garbin.gov.it,https://www.garbin.edu.it
RMTF010028,www.itivolta.gov.it,https://www.itivolta.edu.it
ATPS00201T,www.pellatinizza.gov.it,https://www.pellatinizza.edu.it
CAPC09000E,www.liceomotzo.gov.it,https://liceomotzo.edu.it/
PRRI00101G,www.zappafermi.gov.it,https://www.zappafermi.edu.it
NARC07901R,www.istitutopertini.net,https://www.istitutopertini.net
FRPM08000L,www.liceoalatri.it,https://www.liceoalatri.it
LERH05101Q,www.liceobanzi.edu.it,https://www.liceobanzi.edu.it
CATL031015,WWW.BUCCARIMARCONI.GOV.IT,https://www.BUCCARIMARCONI.edu.IT
AGPS02602Q,www.iisodierna.edu.it,https://www.iisodierna.edu.it
NUPS016019,www.liceolanusei.gov.it,https://www.liceolanusei.edu.it
MTTD06000B,http//www.loperfido-olivetti.gov.it,https://www.loperfido-olivetti.edu.it
TAPC11000A,www.desanctisgalilei.it,https://www.desanctisgalilei.it
PVTF00201D,http//www.caramuelroncalli.it,https://www.caramuelroncalli.it
NARC092017,http//www.iispiscopo.edu.it,https://www.iispiscopo.edu.it
BSTF03201D,istitutobonsignori.it,https://www.istitutobonsignori.it
MIPM070008,www.erasmosesto.gov.it,https://www.erasmosesto.edu.it
RIRI00801Q,www.iisgregoriodacatino.gov.it,https://www.iisgregoriodacatino.edu.it
BIRH00701L,www.iisgaeaulenti.it,https://www.iisgaeaulenti.it
MIPC00101P,www.liceocasiraghi.gov.it,https://www.liceocasiraghi.edu.it
BLPM01000L,www.liceirenierbl.gov.it,https://www.liceirenierbl.edu.it
MITD047013,www.iisdenicola.gov.it,https://www.iisdenicola.edu.it
CTPC047012,www.liceosecusio.gov.it,https://www.liceosecusio.edu.it
GRPS00101Q,www.isufol.net,https://www.isufol.net
RGRC004013,www.istitutocurcio.gov.it,https://www.istitutocurcio.edu.it
PDTD01701D,www.istitutoalberti.gov.it,https://istitutoalberti.edu.it/
COTF00901P,www.davinciripamonti.gov.it,https://davinciripamonti.edu.it/
PGRI02801E,www.iiscittadicastello.gov.it,https://www.iiscittadicastello.edu.it
VAPM01000E,www.liceimanzoni.it,https://www.liceimanzoni.it/wp_manzoni/
VTPM010007,www.liceosantarosavt.it,https://liceosantarosavt.edu.it/
FGRI013012,http//www.iismaurodelgiudice.gov.it/,https://www.iismaurodelgiudice.edu.it/
SRSD016014,http//www.istitutoraelinoto.gov.it/,https://www.istitutoraelinoto.edu.it/
CNTA026013,www.giolittibellisario.it,https://www.giolittibellisario.it
PIPC00201P,www.liceoxxvaprile.it,https://www.liceoxxvaprile.it
RETD00601B,www.russell.gov.it,https://www.russell.edu.it
SAPS05701T,www.iispiranesi.gov.it,https://www.iispiranesi.edu.it
VEPS00301T,www.majoranacorner.gov.it,https://www.majoranacorner.edu.it
APRI02000Q,www.ipsiafermo.gov.it,https://www.ipsiafermo.edu.it
VRPS020006,www.galileivr.edu.it,https://www.galileivr.edu.it
UDTN01701T,www.stringher.it,https://www.stringher.it
GEPM006018,www.liceomazzinigenova.gov.it,https://www.liceomazzinigenova.edu.it
RMRC097019,http//www.confalonieridechirico.it/,https://www.confalonieridechirico.it/
PGTF02801B,www.iiscittadicastello.gov.it,https://www.iiscittadicastello.edu.it
BGPS02401X,www.liceofederici.it,https://www.liceofederici.it
FOPC030008,www.liceomonticesena.gov.it,https://www.liceomonticesena.edu.it
NAPS860005,www.liceogalileinapoli.gov.it,https://www.liceogalileinapoli.edu.it
FITD03301E,http//www.peano.gov.it/,https://www.peano.edu.it/
SPPC010009,www.liceocosta.it,https://www.liceocosta.it
VIRI03000N,http//www.garbin.gov.it,https://www.garbin.edu.it
TORH04401D,www.prever.edu.it,https://prever.edu.it/
ATTD00201N,www.pellatinizza.gov.it,https://www.pellatinizza.edu.it
RMTF088014,www.iiscavazza.it,https://www.iiscavazza.it
SARA010038,www.profagrisalerno.gov.it/,https://www.profagrisalerno.edu.it/
NAPS00101B,www.istitutopacioli.edu.it,https://www.istitutopacioli.edu.it
BITA007018,www.iisgaeaulenti.it,https://www.iisgaeaulenti.it
NURA014017,www.iisvoltanuoro.gov.it,https://www.iisvoltanuoro.edu.it
FGRI16000B,www.convittobonghi.edu.it,https://convittobonghi.edu.it/
ARPS00401V,www.liceocastiglione.it,https://www.liceocastiglione.it
RMTF010006,www.itivolta.gov.it,https://www.itivolta.edu.it
RGPS006016,ISLAPIRA.IT,https://www.islapira.edu.it/
RERI004026,www.istitutodarzo.gov.it,https://www.istitutodarzo.edu.it
FRTF003019,www.istitutopertinialatri.it,https://istitutopertinialatri.edu.it/
SSTF01901P,www.istituto-roth.gov.it,https://www.istituto-roth.edu.it
PARI03401R,WWW.IIS-ORSOCORBINO.GOV.IT,https://www.IIS-ORSOCORBINO.edu.IT
LCPS00801E,www.isrota.gov.it,https://isrota.edu.it/
BLPS020006,www.liceodalpiaz.gov.it,https://liceodalpiaz.edu.it/
MISL047014,www.iisdenicola.gov.it,https://www.iisdenicola.edu.it
VRTL01000T,www.itscangrande.gov.it,https://itscangrande.edu.it/
CTSD04701G,www.liceosecusio.gov.it,https://www.liceosecusio.edu.it
TAPS070008,www.liceomoscati.gov.it,https://www.liceomoscati.edu.it
CEPS004022,www.foscoloteano.it,https://www.foscoloteano.it
SOPS00201L,www.iisalbertibormio.gov.it,https://www.iisalbertibormio.edu.it
VETF04000T,www.itiszuccante.gov.it,https://www.itiszuccante.edu.it
RMRI08000G,WWW.IPIASOLIVIERI.GOV.IT,https://www.IPIASOLIVIERI.edu.IT
PDPC02301T,iisgbferrari.gov.it,https://www.iisgbferrari.edu.it
SRPM01601P,http//www.istitutoraelinoto.gov.it/,https://www.istitutoraelinoto.edu.it/
COSD02000R,www.liceoartisticomelotti.edu.it,https://www.liceoartisticomelotti.edu.it
BOTD01201B,www.paolinicassiano.gov.it,https://paolinicassiano.edu.it/
VETN01601N,www.istitutoalgarotti.edu.it,https://www.istitutoalgarotti.edu.it
PIPS00201T,www.liceoxxvaprile.it,https://www.liceoxxvaprile.it
RMTF090003,www.itisgalilei.gov.it,https://www.itisgalilei.edu.it
VRPC020003,http\\www.liceomaffeivr.gov.it,https://www.liceomaffeivr.edu.it
VAPS03000P,www.liceoferrarisvarese.gov.it,https://www.liceoferrarisvarese.edu.it
PETD07000X,http//www.manthone.gov.it,https://www.manthone.edu.it
GRTF00801L,www.islotti.gov.it,https://www.islotti.edu.it
TPPM03101L,www.rosinasalvo.gov.it,https://www.rosinasalvo.edu.it
BSRA007018,www.istitutomeneghini.edu.it,https://www.istitutomeneghini.edu.it
SAPM05801P,www.defilippisgaldi.it,https://www.defilippisgaldi.it
RMTF09701V,www.confalonieridechirico.it,https://www.confalonieridechirico.it
BNSL02201A,www.carafagiustiniani.gov.it,https://www.carafagiustiniani.edu.it
NAPS84000X,www.liceocuoco.gov.it,https://www.liceocuoco.edu.it
MIPS01000G,http//www.liceoeinsteinmilano.gov.it,https://www.liceoeinsteinmilano.edu.it
TAPS03701N,www.majoranaiiss.gov.it,https://www.majoranaiiss.edu.it
MIPS00101T,www.liceocasiraghi.gov.it,https://www.liceocasiraghi.edu.it
SRTF00301N,www.polivalentepalazzolo.com,https://www.polivalentepalazzolo.com
TVPC00401E,www.isissverdi.it,https://isissverdi.it/
CSRA05301V,http//www.iisbacheletspezzano.gov.it/,https://www.iisbacheletspezzano.edu.it/
PZPC01801X,www.istsinisgalli.gov.it,https://www.istsinisgalli.edu.it
NUPC016016,liceolanusei.it,https://www.liceolanusei.it
ALPC00901C,www.istitutobalbo.edu.it,https://www.istitutobalbo.edu.it
TARC01201T,www.donmilanipertini.gov.it,https://www.donmilanipertini.edu.it
RITD00801A,www.iisgregoriodacatino.gov.it,https://www.iisgregoriodacatino.edu.it
ORTD01102E,http//www.liceodecastro.edu.it/,https://www.liceodecastro.edu.it/
CATL031026,WWW.BUCCARIMARCONI.GOV.IT,https://www.BUCCARIMARCONI.edu.IT
TOTD03601L,www.erasmonichelino.edu.it,https://www.erasmonichelino.edu.it
PZRA001017,www.liceoscientificopasolinipz.gov.it,https://www.liceoscientificopasolinipz.edu.it
RETD00401Q,www.istitutodarzo.gov.it,https://www.istitutodarzo.edu.it
CTPC04401E,www.gulliepennisi.gov.it,https://www.gulliepennisi.edu.it
LTRC01000D,www.filositerracina.gov.it,https://www.filositerracina.edu.it
SOTD00601Q,www.davincichiavenna.gov.it,https://www.davincichiavenna.edu.it
SRTD02301L,www.istitutomajoranaavola.it,https://www.istitutomajoranaavola.it
SAPC040008,www.liceoclassicodesanctis.edu.it,https://www.liceoclassicodesanctis.edu.it
VETF060003,www.istitutovolterra.it,https://www.istitutovolterra.it
POTD006027,www.marconiprato.edu.it,https://www.marconiprato.edu.it
BGTD02301X,www.istitutoriva.gov.it,https://istitutoriva.edu.it/
SRRI01601V,http//www.istitutoraelinoto.gov.it/,https://www.istitutoraelinoto.edu.it/
ARSD01703D,www.isartegiovagnoli.com,https://www.isartegiovagnoli.com
FIPM00401Q,www.liceomachiavelli-firenze.gov.it,https://www.liceomachiavelli-firenze.edu.it/it/
LUSD014017,www.iisdonlazzeristagi.edu.it,https://iisdonlazzeristagi.edu.it/
LERC04201Q,ITCCOPERTINO.COM,https://www.ITCCOPERTINO.COM
APPC01000R,www.liceoannibalcaro.edu.it,https://www.liceoannibalcaro.edu.it
BOTD028011,www.scarabelli-ghini.edu.it,https://www.scarabelli-ghini.edu.it
VAPS020004,gbgrassi.edu.it,https://www.gbgrassi.edu.it
BLPS00101T,www.cadorescuola.gov.it,https://www.cadorescuola.edu.it
NARC00101X,www.istitutopacioli.edu.it,https://www.istitutopacioli.edu.it
CZRA007011,www.iischiaravalle.gov.it,https://www.iischiaravalle.edu.it
CZTL06000D,WWW.ITMALAFARINA.GOV.IT,https://www.ITMALAFARINA.edu.IT
VIRH010001,www.artusi.gov.it,https://www.artusi.edu.it
SARH05701G,www.iispiranesi.gov.it,https://www.iispiranesi.edu.it
PRPS00101A,www.zappafermi.gov.it,https://www.zappafermi.edu.it
BSTD02801G,www.sraffa.gov.it,https://sraffa.edu.it/
BSTD00701E,www.istitutomeneghini.edu.it,https://www.istitutomeneghini.edu.it
SARI027028,www.iisassteas.gov.it,https://www.iisassteas.edu.it
NAPS930006,www.liceopitagoracroce.gov.it,https://www.liceopitagoracroce.edu.it
VRTF03000V,www.marconiverona.gov.it,https://www.marconiverona.edu.it
CERI041015,http//www.isisstefanelli.gov.it,https://www.isisstefanelli.edu.it
ANPS009016,www.corridoni-campana.it,https://www.corridoni-campana.it
GEPS00401G,www.ecg-genova.gov.it,https://www.ecg-genova.edu.it
BIRH00703P,www.itcbona.biella.it,https://www.itcbona.biella.it
ORPC01101E,http//www.liceodecastro.edu.it/,https://www.liceodecastro.edu.it/
TAPS19000A,www.pitagorataranto.gov.it,https://www.pitagorataranto.edu.it
SAPC12000X,www.liceotassosalerno.gov.it,https://www.liceotassosalerno.edu.it
TVTD04000G,istitutomartini.tv.it,https://www.istitutomartini.edu.it/
REPS00401X,www.istitutodarzo.gov.it,https://www.istitutodarzo.edu.it
PVRI01401V,www.ciropollini.eu,https://www.ciropollini.eu
CSPC00101D,www.liceicorigliano.it,https://www.liceicorigliano.it
TPSL03101C,www.rosinasalvo.gov.it,https://www.rosinasalvo.edu.it
LITD00802X,www.vespucci.gov.it,https://www.vespucci.edu.it
VETD01601Q,www.istitutoalgarotti.it,https://www.istitutoalgarotti.edu.it/
CNRH02602C,www.giolittibellisario.it,https://www.giolittibellisario.it
PRPS007019,www.istitutoberenini.gov.it,https://www.istitutoberenini.edu.it
BATD071018,http//www.pertinianelli.gov.it,https://www.pertinianelli.edu.it
APRA00801E,http//www.agrario-ulpiani.it,https://www.agrario-ulpiani.it
APPS030005,www.liceotco.gov.it,https://www.liceotco.edu.it
SATD00101N,www.isisvirgilio.gov.it,https://www.isisvirgilio.edu.it
CSPS053019,http//www.iisbacheletspezzano.gov.it/,https://www.iisbacheletspezzano.edu.it/
NATD08201X,www.isroccoscotellaro.it,https://www.isroccoscotellaro.edu.it/
FERI00801X,www.istitutoremobrindisi.it,https://www.istitutoremobrindisi.it
NUTF01401Q,www.iisvoltanuoro.gov.it,https://www.iisvoltanuoro.edu.it
NAPS92000G,www.liceosbordone.it,https://www.liceosbordone.it
BIRI007014,www.iisgaeaulenti.it,https://www.iisgaeaulenti.it
FRRI00301C,www.istitutopertinialatri.it,https://istitutopertinialatri.edu.it/
MITD003019,www.iisbachelet.gov.it,https://iisbachelet.edu.it/
VIPS08000D,www.chilesotti.gov.it,https://www.chilesotti.edu.it
PATF04201L,www.itive3pa.edu.it,https://www.itive3pa.edu.it
BSPS00701P,www.istitutomeneghini.edu.it,https://www.istitutomeneghini.edu.it
GEPS050008,www.liceoleodavincige.gov.it,https://www.liceoleodavincige.edu.it
CHPC01701L,http//www.liceoavolta.it,https://www.liceoavolta.edu.it/
BGRI15000D,www.itisdalmine.gov.it,https://itisdalmine.edu.it/
ANTD009012,www.corridoni-campana.it,https://www.corridoni-campana.it
AQTD00201C,www.patiniliberatore.gov.it,https://www.patiniliberatore.edu.it
CRTF00601A,www.einaudicremona.gov.it,https://www.einaudicremona.edu.it
CNRC026016,www.giolittibellisario.it,https://www.giolittibellisario.it
TOPS03601R,www.erasmonichelino.edu.it,https://www.erasmonichelino.edu.it
CETD029015,WWW.IISDEFRANCHIS.GOV.IT,https://www.IISDEFRANCHIS.edu.IT
BOTD00901G,www.isicast.gov.it,https://isicast.edu.it/
GETD00401B,WWW.ECG-GENOVA.GOV.IT,https://www.ECG-GENOVA.edu.IT
TAPS18000Q,www.pitagorataranto.gov.it,https://www.pitagorataranto.edu.it
SRRA02301A,www.istitutomajoranaavola.it,https://www.istitutomajoranaavola.it
BORI024035,www.malpighi-crevalcore.it,https://www.malpighi-crevalcore.it
PAPM01301G,www.iismursia.gov.it,https://www.iismursia.edu.it
BATD320001,http//www.CassandroFermiNervi.edu.it,https://www.CassandroFermiNervi.edu.it
CSPS00101L,www.liceicorigliano.it,https://www.liceicorigliano.it
CORC010008,www.istitutopessina.gov.it,https://www.istitutopessina.edu.it
TVPC00201V,www.liceoconegliano.gov.it,https://www.liceoconegliano.edu.it
NAPM082015,www.isroccoscotellaro.it,https://www.isroccoscotellaro.edu.it/
RMPS010004,www.liceolabriola.it,https://www.liceolabriola.it
PRTF00701B,www.istitutoberenini.gov.it,https://www.istitutoberenini.edu.it
VAPS11001B,www.liceoluino.gov.it,https://liceoluino.edu.it/
TVTD06000R,www.sansovino.gov.it,https://www.sansovino.edu.it
CZPS00701B,www.iischiaravalle.gov.it,https://www.iischiaravalle.edu.it
NAPS11201P,www.CESARO-VESEVUS.GOV.IT,https://www.CESARO-VESEVUS.edu.IT
RMTD640001,www.itcgtoscanelli.gov.it,https://www.itcgtoscanelli.edu.it
TORH02301C,www.istituto-albert.it,https://www.istituto-albert.it
NATF05101E,www.istitutocasanova.it,http://istitutocasanova.edu.it
NAPS97001N,www.liceopitagoracroce.gov.it,https://www.liceopitagoracroce.edu.it
VRTD13000D,http//www.itcspindemonte.gov.it,https://www.itcspindemonte.edu.it
LTPS060002,www.liceoaprilia.gov.it,https://liceoaprilia.edu.it/
MCPC04000Q,www.classicomacerata.gov.it,https://www.classicomacerata.edu.it
SAPM020007,www.liceoalfano1.gov.it,https://www.liceoalfano1.edu.it
ANTD008016,www.einstein-nebbia.it,http://www.einstein-nebbia.edu.it
CHPS01702R,www.liceoavolta.it,https://www.liceoavolta.edu.it/
MOPC00701V,http//www.scuolaparadisi.gov.it,https://www.scuolaparadisi.edu.it
ALPS00901G,www.istitutobalbo.edu.it,https://www.istitutobalbo.edu.it
BSPS012016,www.donmilanimontichiari.gov.it,https://www.donmilanimontichiari.edu.it
SRPC01601E,http//www.istitutoraelinoto.gov.it/,https://www.istitutoraelinoto.edu.it/
CNRH02601B,www.giolittibellisario.it,https://www.giolittibellisario.it
TOTL036013,www.erasmonichelino.edu.it,https://www.erasmonichelino.edu.it
BRPS030029,www.majoranabrindisi.it,https://www.majoranabrindisi.edu.it/
AQPS00201L,www.PATINILIBERATORE.GOV.IT,https://www.PATINILIBERATORE.edu.IT
MSPS01000B,www.liceofermimassa.gov.it,https://www.liceofermimassa.edu.it
POTA004014,www.marconiprato.edu.it,https://www.marconiprato.edu.it
BGRI023019,www.istitutoriva.gov.it,https://istitutoriva.edu.it/
AGRA027014,www.scuoledilampedusa.gov.it,https://scuoledilampedusa.edu.it/
LOSL002016,http//www.iispandinipiazza.gov.it/,https://www.iispandinipiazza.edu.it/
CTSL00801B,www.iis-brunelleschi.it,https://www.iis-brunelleschi.edu.it/
RMPS030009,www.liceoavogadro.gov.it,https://www.liceoavogadro.edu.it
NAPC08301R,www.liceoorazioflacco.gov.it,https://www.liceoorazioflacco.edu.it
LIRC00801G,www.vespucci.gov.it,https://www.vespucci.edu.it
RNPS05000C,http//www.liceoserpieri.it,https://www.liceoserpieri.it
MNRI01401N,www.isboma.gov.it,https://www.isboma.edu.it
VIPC00101A,www.liceivaldagno.it,https://www.liceivaldagno.it
TOSL01000C,www.primoart.it,https://www.primoart.it
VRRC009011,www.sanmicheli.gov.it,https://www.sanmicheli.edu.it
RMTF02000R,www.itisarmellini.it,https://www.itisarmellini.it
MIRC037015,www.iisdellafra.gov.it,https://www.iisdellafra.edu.it
CSRI07302R,http//www.iismarconiguarasci.gov.it/,https://www.iismarconiguarasci.edu.it/
NATD11203L,www.cesaro-vesevus.gov.it,https://www.cesaro-vesevus.edu.it
BGRH020009,www.alberghierosonzogni.it,https://www.alberghierosonzogni.it
CTTN008018,www.iis-brunelleschi.it,https://www.iis-brunelleschi.edu.it/
FORH002012,www.iisforlimpopoli.it,https://www.iisforlimpopoli.edu.it
LESL03302A,www.iissparabita.it,http://www.iissparabita.edu.it/
VIPS02301A,www.liceolioy.edu.it,https://www.liceolioy.edu.it
RETL01601C,www.pascal.edu.it,https://www.pascal.edu.it
RMTD38000R,www.islombardoradice.gov.it,https://www.islombardoradice.edu.it
BSPS00601V,www.iiscberetta.it,https://www.iiscberetta.it
TVRI02601Q,www.iiseinaudiscarpa.gov.it,https://www.iiseinaudiscarpa.edu.it
PEPS011019,www.liceopenne.gov.it,https://www.liceopenne.edu.it
NAPS97000L,www.LICEODIGIACOMO.GOV.IT,https://www.LICEODIGIACOMO.edu.IT
SOPS00601X,www.davincichiavenna.gov.it,https://www.davincichiavenna.edu.it
AVRH04000X,www.alberghierorossidoria.gov.it,https://www.alberghierorossidoria.edu.it
VAPS00901A,www.superiorisesto.it,http://www.superiorisesto.edu.it/web/index.php/it/old/120-MISC/221-redirect-vecchio-sito?
ANRH008014,www.einstein-nebbia.it,http://www.einstein-nebbia.edu.it
MITD02201P,www.allendecustodi.edu.it,https://allendecustodi.edu.it/
CATF01601V,www.itclevi.it,https://www.itclevi.it
NATN01201G,www.ismennellaischia.gov.it,https://www.ismennellaischia.edu.it
FIPS00301V,www.istitutochecchi.it,https://www.istitutochecchi.edu.it/
BORI009011,www.isicast.gov.it/,https://isicast.edu.it/
LURI00401B,www.isigarfagnana.gov.it,https://www.isigarfagnana.edu.it
GETF00401N,WWW.ECG-GENOVA.GOV.IT,https://www.ECG-GENOVA.edu.IT
GRRC00902X,www.daverrazzano.it,https://www.daverrazzano.it
BRPM04000V,www.liceocisternino.gov.it,https://www.liceocisternino.edu.it
TVSL01000R,liceoartisticotreviso.it,https://www.liceoartisticotreviso.edu.it/
AQRI00201T,www.PATINILIBERATORE.GOV.IT,https://www.PATINILIBERATORE.edu.IT
VEPC050007,www.liceoxxv.gov.it,https://www.liceoxxv.edu.it
SPTH00601B,www.capellinisauro.gov.it,https://www.capellinisauro.edu.it
BGTD013019,www.istitutoturoldo.edu.it,https://www.istitutoturoldo.edu.it
CTTD05601Q,www.itaerferrarin.gov.it/,https://www.itaerferrarin.edu.it/pasw4/
CTRM00701B,www.POLITECNICODELMARE.GOV.IT,https://www.POLITECNICODELMARE.edu.IT
RMRH03101X,www.iispaolobaffi.it,https://www.iispaolobaffi.edu.it/
SIRC00401G,www.istitutoprofessionalecaselli.it,https://www.istitutoprofessionalecaselli.it
VVRI02000L,www.omnifiladelfia.gov.it,https://www.omnifiladelfia.edu.it
CNTD029011,www.cigna-baruffi-garelli.edu.it,https://www.cigna-baruffi-garelli.edu.it
MITD103016,www.istitutoargentia.gov.it,https://www.istitutoargentia.edu.it
MOPS080014,http//www.liceoformiggini.edu.it/,https://www.liceoformiggini.edu.it/
BORI01901G,www.iav.it,http://avbo.it
PATF01801Q,www.pietrodomina.gov.it,https://www.pietrodomina.edu.it
PTSD010027,WWW.LICEOARTISTICOPISTOIA.GOV.IT,https://liceoartisticopistoia.edu.it/
